city,district,neighborhood,room,living_room,area,age,floor,price
izmir,menderes,barbaros,2,1,120,5,2,30000
izmir,dikili,candarli,1,1,50,5,0,15000
izmir,karabaglar,uzundere,2,1,85,0,5,20000
izmir,balcova,fevzi_cakmak,2,1,85,5,3,22500
izmir,torbali,cumhuriyet,2,1,76,1,6,16500
izmir,balcova,koruturk,1,1,58,7,2,30000
izmir,balcova,teleferik,3,1,135,17,2,30000
izmir,menemen,85_yil_cumhuriyet,2,1,75,1,1,13500
izmir,karsiyaka,yali,3,1,130,26,3,21500
izmir,dikili,gazipasa,2,1,95,25,2,22000
izmir,konak,mimar_sinan,3,1,130,30,6,40000
izmir,foca,ataturk,3,1,120,23,2,25000
izmir,seferihisar,camikebir,2,1,90,0,3,25000
izmir,buca,vali_rahmi_bey,3,1,130,25,3,22000
izmir,cigli,balatcik,2,1,90,0,4,25000
izmir,buca,hurriyet,2,1,120,30,2,20000
izmir,buca,kurucesme,1,1,60,8,3,14000
izmir,bornova,inonu,3,1,120,25,1,15000
izmir,karsiyaka,mavisehir,3,1,160,26,1,38000
izmir,bayrakli,manavkuyu,3,1,132,32,6,21000
izmir,buca,ufuk,2,1,90,0,1,17000
izmir,foca,fevzipasa,2,1,70,35,2,20000
izmir,menemen,inonu,1,1,55,0,3,10000
izmir,cigli,balatcik,1,1,45,5,3,16000
izmir,cesme,16_eylul,3,1,180,26,2,38000
izmir,karsiyaka,bostanli,2,1,75,0,2,35000
izmir,gaziemir,zafer,3,1,160,10,2,39000
izmir,bornova,kazimdirik,1,1,45,4,2,27000
izmir,menemen,30_agustos,3,1,175,8,3,32000
izmir,gaziemir,gazikent,2,1,90,28,2,20000
izmir,karsiyaka,inonu,1,1,50,9,5,17000
izmir,karsiyaka,ornekkoy,2,1,96,4,5,25000
izmir,karsiyaka,aksoy,3,1,160,31,0,50000
izmir,karsiyaka,bahariye,3,1,120,26,5,25000
izmir,buca,yildiz,1,1,55,4,2,14000
izmir,buca,adatepe,1,1,55,3,3,15000
izmir,tire,fatih,3,1,110,20,5,12000
izmir,karsiyaka,tuna,3,1,125,20,3,19000
izmir,cesme,musalla,2,1,85,5,1,3000
izmir,odemis,akincilar,3,1,130,26,5,13000
izmir,cigli,evka_5,1,1,65,5,3,14750
izmir,urla,balikliova,3,1,120,4,1,40000
izmir,dikili,salimbey,3,1,150,16,2,45000
izmir,odemis,umurbey,2,1,90,19,4,14000
izmir,bornova,erzene,3,1,145,30,5,22500
izmir,dikili,salimbey,1,1,75,15,2,40000
izmir,kemalpasa,armutlu_85_yil_cumhuriyet,3,1,100,25,2,18000
izmir,buca,efeler,3,1,185,16,4,21000
izmir,dikili,ismetpasa,1,1,60,10,2,24000
izmir,urla,guvendik,1,1,80,20,5,27000
izmir,karsiyaka,bostanli,3,1,135,35,4,25000
izmir,konak,akin_simav,2,1,110,39,3,38000
izmir,buca,camlipinar,2,1,120,5,2,13000
izmir,bayrakli,mansuroglu,3,1,120,26,2,20000
izmir,karabaglar,bahcelievler,2,1,85,0,3,20000
izmir,bornova,mevlana,2,1,115,0,3,18000
izmir,seferihisar,bengiler,2,1,85,0,2,20000
izmir,gaziemir,atifbey,3,1,145,20,3,25000
izmir,karaburun,iskele,3,1,120,16,2,30000
izmir,bornova,mevlana,1,1,70,5,3,18000
izmir,balcova,fevzi_cakmak,3,1,125,30,4,25000
izmir,bornova,ergene,1,1,55,2,2,20000
izmir,buca,ataturk,2,1,110,10,5,20000
izmir,dikili,candarli,3,1,180,11,0,45000
izmir,buca,kurucesme,2,1,75,4,1,25000
izmir,bayrakli,adalet,3,1,120,18,3,10000
izmir,karsiyaka,bostanli,2,1,100,26,1,25000
izmir,foca,haciveli,3,1,140,9,2,15000
izmir,menemen,inonu,1,1,60,9,3,9000
izmir,menemen,9_eylul,2,1,95,0,3,17000
izmir,foca,mustafa_kemal_ataturk,3,1,120,17,2,15000
izmir,balcova,egitim,1,1,45,4,1,18000
izmir,buca,kurucesme,1,1,55,4,0,12000
izmir,konak,alsancak,2,1,105,25,4,29000
izmir,seferihisar,camikebir,1,1,60,5,1,15000
izmir,seferihisar,payamli,1,1,75,20,0,20000
izmir,buca,yenigun,3,1,125,15,2,15000
izmir,narlidere,ataturk,3,1,165,25,1,25000
izmir,konak,murat_reis,3,1,110,40,3,16000
izmir,buca,inkilap,2,1,100,30,5,12500
izmir,karsiyaka,inonu,1,1,35,7,1,22000
izmir,odemis,zafer,4,1,180,12,1,18250
izmir,guzelbahce,yali,2,1,135,0,2,40000
izmir,kemalpasa,ulucak_mustafa_kemal_ataturk,3,1,120,1,3,20000
izmir,bornova,kazimdirik,1,1,86,5,2,21000
izmir,karsiyaka,bostanli,3,1,110,43,3,28000
izmir,urla,yaka,2,1,75,5,0,25000
izmir,konak,atilla,2,1,85,26,2,15000
izmir,menemen,inonu,2,1,95,5,3,14000
izmir,seferihisar,colak_ibrahim_bey,1,1,120,4,3,15000
izmir,buca,kozagac,1,1,55,0,2,13000
izmir,buca,kurucesme,2,1,75,4,3,16000
izmir,bayrakli,manavkuyu,2,1,80,26,5,22500
izmir,buca,camlikule,2,1,98,18,3,17000
izmir,karabaglar,bahcelievler,2,1,100,0,2,20000
izmir,konak,mimar_sinan,3,1,110,30,1,20000
izmir,seferihisar,turabiye,1,1,55,1,3,12000
izmir,karsiyaka,aksoy,3,1,125,16,3,22000
izmir,buca,ataturk,1,1,60,5,-1,10000
izmir,konak,alsancak,1,1,75,24,4,17500
izmir,aliaga,yeni,2,1,105,0,2,20000
izmir,odemis,akincilar,3,1,140,25,3,17500
izmir,odemis,ataturk,2,1,90,16,2,11750
izmir,konak,guzelyali,3,1,120,21,2,30000
izmir,karsiyaka,semikler,1,1,65,3,5,25000
izmir,balcova,teleferik,3,1,120,15,1,30000
izmir,karsiyaka,semikler,2,1,105,4,3,26000
izmir,konak,mithatpasa,2,1,110,21,3,25000
izmir,cigli,balatcik,1,1,45,5,0,14000
izmir,konak,kilic_reis,3,1,125,31,3,25000
izmir,seferihisar,bengiler,1,1,70,0,1,18000
izmir,torbali,cumhuriyet,1,1,54,0,1,14000
izmir,karabaglar,doganay,2,1,110,25,3,16000
izmir,karsiyaka,bostanli,2,1,100,31,1,25000
izmir,karsiyaka,tuna,3,1,125,15,3,24000
izmir,cesme,16_eylul,1,1,60,5,1,20000
izmir,odemis,hurriyet,3,1,114,0,0,14500
izmir,balcova,teleferik,3,1,120,26,3,23000
izmir,seferihisar,camikebir,3,1,135,0,5,19000
izmir,bornova,gurpinar,3,1,130,12,2,20000
izmir,foca,kazim_dirik,3,1,110,4,3,15750
izmir,bayrakli,sogukkuyu,3,1,140,26,3,21000
izmir,menemen,tulbentli,3,1,160,0,2,21000
izmir,buca,aydogdu,3,1,178,5,2,40000
izmir,foca,mustafa_kemal_ataturk,2,1,85,0,5,20000
izmir,konak,mithatpasa,2,1,105,26,1,29500
izmir,narlidere,camtepe,2,1,90,0,1,27000
izmir,buca,inkilap,2,1,100,26,3,13250
izmir,buca,ataturk,1,1,55,4,5,15000
izmir,karabaglar,uckuyular,2,1,100,31,2,27000
izmir,dikili,candarli,2,1,85,25,3,15000
izmir,konak,alsancak,2,1,90,40,3,14000
izmir,buca,vali_rahmi_bey,3,1,130,20,3,17000
izmir,buca,ataturk,1,1,55,10,1,15000
izmir,buca,ataturk,3,1,130,5,2,25000
izmir,bornova,kizilay,1,1,70,21,2,13000
izmir,bergama,ertugrul,3,1,130,25,3,13000
izmir,seferihisar,turabiye,1,1,55,5,0,10000
izmir,cigli,kucuk_cigli,1,1,55,3,2,14500
izmir,bornova,kazimdirik,1,1,70,22,4,20000
izmir,bornova,erzene,3,1,125,30,5,25000
izmir,seferihisar,cumhuriyet,2,1,90,0,3,15000
izmir,konak,goztepe,3,1,150,26,6,40000
izmir,karabaglar,uckuyular,2,1,80,38,5,20000
izmir,konak,mithatpasa,2,1,110,21,3,25000
izmir,cigli,balatcik,2,1,70,5,2,15000
izmir,konak,murat_reis,2,1,95,40,1,20000
izmir,menderes,gumuldur_fevzi_cakmak,1,1,55,17,3,15000
izmir,menderes,gorece_cumhuriyet,3,1,130,1,3,30000
izmir,konak,alsancak,2,1,105,28,0,20000
izmir,konak,mehmet_ali_akman,2,1,100,40,4,23000
izmir,konak,lale,2,1,70,30,2,8000
izmir,bornova,inonu,2,1,120,25,0,12000
izmir,konak,kultur,3,1,140,31,3,35000
izmir,odemis,zafer,3,1,180,10,1,22000
izmir,dikili,gazipasa,2,1,100,30,3,19000
izmir,konak,kilic_reis,2,1,95,35,5,15000
izmir,cigli,guzeltepe,2,1,67,20,1,15000
izmir,foca,ataturk,1,1,50,2,0,50000
izmir,karsiyaka,bahcelievler,3,1,135,31,3,21000
izmir,balcova,koruturk,1,1,60,4,0,25000
izmir,bergama,ayvatlar,3,1,120,20,2,11500
izmir,buca,akincilar,3,1,130,11,1,25000
izmir,urla,gulbahce,1,1,60,15,3,18500
izmir,gaziemir,fatih,2,1,110,15,5,15000
izmir,konak,mimar_sinan,3,1,115,30,2,30000
izmir,cesme,reisdere,2,1,85,5,1,25000
izmir,gaziemir,fatih,2,1,110,17,3,13000
izmir,odemis,akincilar,2,1,120,25,4,9000
izmir,bayrakli,fuat_edip_baksi,3,1,145,16,4,28000
izmir,buca,aydogdu,3,1,178,5,1,40000
izmir,bornova,mevlana,3,1,135,15,1,20000
izmir,buca,kurucesme,1,1,45,3,2,12500
izmir,bergama,ataturk,2,1,110,3,2,20000
izmir,buca,efeler,2,1,95,25,0,15000
izmir,karabaglar,gulyaka,1,1,37,0,1,15000
izmir,torbali,inonu,3,1,130,18,1,15000
izmir,buca,yigitler,3,1,130,4,2,22000
izmir,foca,mustafa_kemal_ataturk,2,1,110,4,2,25000
izmir,cesme,sifne,2,1,95,0,-1,50000
izmir,balcova,koruturk,2,1,85,30,2,35000
izmir,karsiyaka,alaybey,3,1,125,31,4,20000
izmir,karsiyaka,bostanli,3,1,130,30,5,25000
izmir,odemis,turkmen,2,1,100,0,1,13000
izmir,balcova,koruturk,3,1,138,26,3,24000
izmir,seferihisar,colak_ibrahim_bey,3,1,150,5,1,20000
izmir,selcuk,isa_bey,2,1,90,16,4,17000
izmir,odemis,ataturk,2,1,110,5,3,17500
izmir,bornova,erzene,1,1,55,7,1,20000
izmir,karabaglar,gulyaka,2,1,90,5,1,25000
izmir,urla,gulbahce,1,1,60,0,0,30000
izmir,torbali,torbali,2,1,100,8,4,16900
izmir,foca,fevzi_cakmak,3,1,80,0,0,20000
izmir,cigli,koyici,3,1,110,31,1,17000
izmir,buca,ataturk,1,1,55,5,2,15000
izmir,menemen,cumhuriyet,2,1,80,10,3,20000
izmir,foca,mustafa_kemal_ataturk,2,1,85,0,5,18000
izmir,odemis,zafer,3,1,135,25,4,7500
izmir,konak,mithatpasa,2,1,100,45,0,16500
izmir,buca,yaylacik,1,1,60,0,2,10500
izmir,bornova,kazimdirik,2,1,96,9,3,30000
izmir,cesme,musalla,2,1,90,16,1,25000
izmir,konak,barbaros,3,1,170,40,3,40000
izmir,cigli,atasehir,1,1,65,3,5,24500
izmir,buca,yaylacik,2,1,60,5,2,12500
izmir,buca,guven,2,1,90,30,4,15000
izmir,konak,atilla,2,1,105,30,3,22500
izmir,bornova,doganlar,2,1,90,20,2,15000
izmir,karsiyaka,bahcelievler,3,1,110,30,4,20000
izmir,odemis,ataturk,3,1,130,26,4,5000
izmir,karsiyaka,goncalar,3,1,145,12,1,30000
izmir,seferihisar,mersin_alani,2,1,75,18,5,15000
izmir,buca,mustafa_kemal,3,1,160,15,3,16000
izmir,menderes,cukuralti,2,1,85,15,1,44500
izmir,balcova,koruturk,3,1,130,25,3,19000
izmir,konak,alsancak,2,1,85,21,6,15100
izmir,menderes,kasimpasa,2,1,90,0,2,30000
izmir,menemen,inonu,1,1,45,5,3,10000
izmir,balcova,onur,2,1,80,12,3,25000
izmir,menemen,kasimpasa,3,1,140,25,3,16000
izmir,konak,turgut_reis,2,1,85,30,6,18000
izmir,odemis,ataturk,3,1,170,2,2,18000
izmir,bayrakli,gumuspala,1,1,100,25,4,9000
izmir,karsiyaka,nergiz,3,1,130,40,5,15000
izmir,bornova,kizilay,2,1,80,4,1,18000
izmir,seferihisar,colak_ibrahim_bey,2,1,95,0,2,14000
izmir,bayrakli,manavkuyu,3,1,135,35,3,27000
izmir,menemen,29_ekim,2,1,100,11,0,16000
izmir,odemis,emmioglu,2,1,110,15,2,16000
izmir,konak,kahramanlar,1,1,100,1,2,25000
izmir,menemen,inonu,1,1,55,7,2,11500
izmir,konak,alsancak,3,1,130,37,4,40000
izmir,foca,mustafa_kemal_ataturk,2,1,105,9,3,23000
izmir,konak,kahramanlar,3,1,130,30,1,27000
izmir,seferihisar,godence,1,1,70,4,2,14000
izmir,tire,turan,1,1,65,1,1,12500
izmir,bergama,maltepe,3,1,145,26,4,18000
izmir,buca,ataturk,2,1,85,9,0,15000
izmir,bornova,erzene,3,1,150,30,6,18000
izmir,buca,guven,3,1,125,30,3,12500
izmir,buca,firat,2,1,90,30,3,18000
izmir,buca,hurriyet,2,1,100,31,2,20000
izmir,gaziemir,irmak,2,1,125,5,3,22000
izmir,gaziemir,emrez,3,1,95,35,3,12500
izmir,cesme,musalla,2,1,80,20,1,25000
izmir,buca,ataturk,1,1,55,0,1,15000
izmir,menderes,kemalpasa,3,1,140,5,1,25000
izmir,menderes,barbaros,2,1,106,13,1,22000
izmir,buca,kurucesme,1,1,55,7,1,10000
izmir,buca,vali_rahmi_bey,2,1,85,30,2,10000
izmir,karsiyaka,donanmaci,3,1,170,21,2,28000
izmir,torbali,torbali,2,1,125,4,2,20000
izmir,cesme,musalla,3,1,110,16,1,28000
izmir,karsiyaka,tuna,3,1,160,49,3,30000
izmir,buca,gaziler,2,1,85,6,2,25000
izmir,karabaglar,esenyali,4,1,185,28,4,22000
izmir,menderes,ozdere_cumhuriyet,2,1,70,8,1,8500
izmir,odemis,cumhuriyet,2,1,101,25,5,6000
izmir,bayrakli,gumuspala,3,1,140,3,4,23000
izmir,menemen,9_eylul,3,1,120,25,6,15000
izmir,karabaglar,basin_sitesi,2,1,135,31,5,28000
izmir,menderes,cuneytbey,2,1,135,0,3,30000
izmir,menderes,gumuldur_fevzi_cakmak,2,1,80,5,0,10000
izmir,bayrakli,cay,3,1,120,20,2,18000
izmir,guzelbahce,camli,3,1,135,16,2,32000
izmir,menemen,gazi_mustafa_kemal,1,1,50,0,1,10000
izmir,konak,goztepe,4,1,180,25,5,35000
izmir,bornova,inonu,3,1,135,25,3,20000
izmir,konak,cankaya,3,1,100,48,2,18500
izmir,cesme,germiyan,2,1,110,2,0,14500
izmir,foca,ataturk,2,1,90,21,3,20000
izmir,balcova,koruturk,1,1,55,30,2,22000
izmir,bornova,karacaoglan,2,1,89,20,1,8000
izmir,buca,adatepe,1,1,55,10,1,13000
izmir,bayrakli,sogukkuyu,3,1,170,5,4,37500
izmir,balcova,koruturk,1,1,35,25,1,15000
izmir,bornova,ataturk,3,1,140,15,2,25000
izmir,odemis,anafartalar,1,1,80,39,5,14000
izmir,foca,ataturk,2,1,100,30,2,25000
izmir,cigli,yakakent,1,1,70,3,-2,19500
izmir,urla,guvendik,2,1,85,10,1,28000
izmir,narlidere,limanreis,3,1,140,35,2,50000
izmir,buca,kozagac,2,1,130,0,3,20000
izmir,konak,cankaya,3,1,145,43,4,20000
izmir,menderes,gumuldur_fevzi_cakmak,2,1,85,11,0,12000
izmir,konak,turgut_reis,3,1,120,40,1,17000
izmir,bornova,kazimdirik,1,1,25,35,0,15000
izmir,menemen,gazi_mustafa_kemal,1,1,50,0,1,10000
izmir,bornova,inonu,2,1,110,16,2,15000
izmir,menderes,oglananasi_ataturk,2,1,50,4,0,15000
izmir,karabaglar,aydin,2,1,100,16,2,10000
izmir,cigli,atasehir,2,1,75,2,0,35000
izmir,konak,altintas,2,1,100,30,0,9000
izmir,konak,goztepe,3,1,130,31,5,25000
izmir,buca,kurucesme,1,1,55,0,4,11000
izmir,balcova,koruturk,1,1,60,16,2,21000
izmir,karabaglar,gulyaka,2,1,85,13,1,14000
izmir,dikili,salimbey,2,1,65,20,0,35000
izmir,buca,buca_koop,3,1,130,21,3,17000
izmir,seferihisar,camikebir,2,1,90,0,3,15500
izmir,cigli,atasehir,2,1,84,3,4,37000
izmir,buca,efeler,3,1,130,16,2,20000
izmir,bornova,yesilova,2,1,140,21,4,17000
izmir,urla,torasan,1,1,75,30,5,25000
izmir,bayrakli,gumuspala,3,1,140,4,3,40000
izmir,konak,goztepe,3,1,120,26,1,29500
izmir,guzelbahce,siteler,1,1,60,21,0,22000
izmir,buca,ataturk,1,1,55,4,3,14000
izmir,menderes,gumuldur_fevzi_cakmak,2,1,80,11,5,14000
izmir,konak,atilla,3,1,100,40,3,13500
izmir,buca,adatepe,2,1,70,2,1,19000
izmir,menemen,85_yil_cumhuriyet,2,1,72,0,3,14000
izmir,menemen,kasimpasa,3,1,100,15,3,14000
izmir,karabaglar,aydin,2,1,100,20,5,10000
izmir,seferihisar,camikebir,2,1,95,0,0,14500
izmir,bornova,inonu,2,1,120,21,0,20000
izmir,bayrakli,fuat_edip_baksi,1,1,70,50,1,14000
izmir,foca,kazim_dirik,2,1,96,0,2,15000
izmir,foca,ismetpasa,3,1,135,30,0,30000
izmir,karsiyaka,inonu,3,1,110,11,6,35000
izmir,bornova,kazimdirik,1,1,50,0,2,23500
izmir,karabaglar,reis,3,1,115,25,4,17000
izmir,menderes,cukuralti,3,1,150,25,2,50000
izmir,konak,atilla,1,1,75,30,4,10000
izmir,cesme,ciftlik,2,1,85,8,2,25000
izmir,buca,ataturk,3,1,130,4,-1,17000
izmir,menderes,gumuldur_fevzi_cakmak,2,1,85,5,3,25000
izmir,buca,goksu,2,1,100,21,2,13000
izmir,bayrakli,osmangazi,1,1,120,15,3,11000
izmir,konak,altintas,3,1,130,35,1,15000
izmir,seferihisar,camikebir,2,1,90,0,3,15000
izmir,balcova,koruturk,1,1,60,16,2,25000
izmir,urla,gulbahce,1,1,75,11,0,15000
izmir,buca,kurucesme,1,1,50,7,1,16000
izmir,konak,akin_simav,4,1,190,26,1,50000
izmir,buca,ataturk,2,1,85,4,3,15000
izmir,urla,zeytinler,2,1,80,4,0,20000
izmir,buca,yaylacik,3,1,150,18,3,5500
izmir,bergama,kurtulus,2,1,80,30,2,3000
izmir,buca,kurucesme,1,1,60,1,3,9500
izmir,karabaglar,peker,2,1,110,20,3,11000
izmir,cesme,alacati,2,1,100,6,0,7000
izmir,foca,ataturk,3,1,100,26,3,20000
izmir,karsiyaka,yali,2,1,116,11,6,40000
izmir,buca,akincilar,3,1,145,27,4,18000
izmir,bornova,ataturk,2,1,80,30,1,15000
izmir,bornova,kazimdirik,2,1,68,0,6,32000
izmir,konak,alsancak,3,1,140,26,2,20000
izmir,karsiyaka,bahriye_ucok,3,1,120,29,4,16000
izmir,konak,mimar_sinan,3,1,100,31,1,17000
izmir,odemis,ataturk,3,1,135,5,1,19500
izmir,seferihisar,ataturk,1,1,60,25,2,20000
izmir,konak,guzelyali,3,1,120,30,3,22000
izmir,buca,kurucesme,2,1,80,14,1,9000
izmir,bornova,kazimdirik,2,1,100,21,1,25250
izmir,seferihisar,sigacik,1,1,60,11,2,25000
izmir,bornova,yesilova,3,1,145,7,2,27000
izmir,buca,akincilar,3,1,130,11,2,14500
izmir,bayrakli,postacilar,1,1,80,15,0,10000
izmir,karabaglar,reis,2,1,110,25,2,18000
izmir,karabaglar,vatan,3,1,135,8,0,20000
izmir,cigli,balatcik,2,1,100,1,1,35000
izmir,torbali,turkmenkoy,1,1,60,0,1,10000
izmir,odemis,akincilar,3,1,130,25,5,13000
izmir,odemis,akincilar,1,1,50,0,0,7500
izmir,seferihisar,tepecik,2,1,100,20,2,30000
izmir,balcova,onur,2,1,75,5,2,25000
izmir,cesme,musalla,1,1,60,16,0,35000
izmir,bornova,ataturk,2,1,90,25,0,14000
izmir,konak,cankaya,2,1,80,31,1,20000
izmir,konak,mimar_sinan,3,1,100,31,1,16000
izmir,bayrakli,postacilar,3,1,125,10,2,17000
izmir,buca,yenigun,3,1,130,16,1,19000
izmir,seferihisar,cumhuriyet,4,1,160,0,2,20000
izmir,guzelbahce,ataturk,3,1,120,50,2,25000
izmir,karabaglar,basin_sitesi,3,1,120,26,4,27000
izmir,buca,kurucesme,1,1,60,5,-2,11000
izmir,bornova,mevlana,2,1,100,30,1,12000
izmir,menemen,inonu,2,1,75,3,4,17000
izmir,seferihisar,camikebir,1,1,45,1,0,12500
izmir,foca,kazim_dirik,2,1,80,10,2,15000
izmir,menemen,85_yil_cumhuriyet,1,1,60,0,3,10000
izmir,foca,cumhuriyet,3,1,150,18,2,29000
izmir,karsiyaka,tersane,3,1,110,31,2,20000
izmir,bornova,kazimdirik,2,1,68,0,2,30000
izmir,buca,yildiz,1,1,60,5,2,18000
izmir,buca,ataturk,1,1,60,7,6,15000
izmir,konak,goztepe,2,1,90,26,1,16000
izmir,balcova,koruturk,3,1,140,35,5,25000
izmir,buca,yildiz,1,1,70,4,5,13500
izmir,buca,vali_rahmi_bey,1,1,83,0,5,22000
izmir,bayrakli,mansuroglu,2,1,160,25,4,18000
izmir,urla,kalabak,1,1,65,15,1,16000
izmir,karabaglar,bahcelievler,2,1,110,40,1,18000
izmir,urla,yeni,1,1,65,26,2,22500
izmir,konak,alsancak,1,1,60,30,4,23500
izmir,konak,mithatpasa,3,1,135,31,5,20000
izmir,seferihisar,mersin_alani,1,1,90,1,2,20000
izmir,buca,ataturk,2,1,80,4,3,19000
izmir,konak,mithatpasa,2,1,100,30,3,25000
izmir,bornova,mevlana,3,1,120,21,2,12000
izmir,torbali,muratbey,3,1,150,3,2,22000
izmir,karsiyaka,dedebasi,3,1,90,22,0,21000
izmir,karabaglar,ali_fuat_cebesoy,3,1,130,21,1,16500
izmir,bornova,kemalpasa,3,1,120,15,4,14000
izmir,foca,ataturk,3,1,100,28,0,25000
izmir,konak,atilla,2,1,120,2,1,18000
izmir,menemen,kasimpasa,4,1,154,25,3,15000
izmir,urla,gulbahce,3,1,150,15,2,48000
izmir,dikili,salimbey,3,1,145,16,3,45000
izmir,cesme,sifne,3,1,150,8,2,12800
izmir,karsiyaka,bahriye_ucok,3,1,110,27,5,24000
izmir,bornova,umit,3,1,140,20,4,18000
izmir,odemis,birgi,2,1,185,2,1,22500
izmir,odemis,suleyman_demirel,3,1,130,7,0,16000
izmir,bornova,yesilova,2,1,70,25,0,10000
izmir,dikili,candarli,2,1,100,5,2,45000
izmir,konak,mehmet_ali_akman,3,1,130,26,5,30000
izmir,guzelbahce,siteler,1,1,60,21,0,22000
izmir,balcova,onur,1,1,60,20,0,17000
izmir,konak,kultur,2,1,90,45,5,50000
izmir,gaziemir,beyazevler,1,1,66,5,6,18000
izmir,buca,yaylacik,4,1,130,30,2,12000
izmir,foca,mustafa_kemal_ataturk,2,1,80,6,1,20000
izmir,seferihisar,turabiye,1,1,60,0,0,16500
izmir,gaziemir,fatih,2,1,110,15,3,15000
izmir,konak,kemal_reis,2,1,90,35,1,18000
izmir,buca,ataturk,1,1,65,5,0,14000
izmir,buca,yildiz,1,1,55,5,3,12500
izmir,foca,ilipinar,2,1,100,15,2,10000
izmir,cigli,atasehir,2,1,84,3,2,30000
izmir,konak,murat_reis,3,1,130,8,3,40000
izmir,karabaglar,ali_fuat_cebesoy,3,1,130,21,2,16000
izmir,odemis,ataturk,3,1,130,25,5,13000
izmir,seferihisar,tepecik,2,1,90,25,2,35000
izmir,kemalpasa,ornekkoy,3,1,150,0,0,37500
izmir,konak,kocatepe,2,1,120,35,2,9000
izmir,konak,guzelyali,3,1,120,31,2,20000
izmir,bornova,mevlana,1,1,60,6,2,20000
izmir,menemen,85_yil_cumhuriyet,1,1,55,0,3,11000
izmir,cigli,balatcik,2,1,100,10,2,17500
izmir,konak,kahramanlar,2,1,85,25,3,18000
izmir,seferihisar,bengiler,2,1,85,10,3,20000
izmir,buca,yenigun,1,1,60,4,1,20000
izmir,foca,yenibagarasi,2,1,120,1,1,18000
izmir,konak,guzelyali,2,1,100,30,1,18000
izmir,buca,kurucesme,2,1,70,5,1,15000
izmir,foca,fevzi_cakmak,4,1,130,2,2,35000
izmir,buca,firat,3,1,160,9,5,40000
izmir,buca,vali_rahmi_bey,1,1,83,0,5,20000
izmir,guzelbahce,celebi,2,1,90,35,5,15000
izmir,buca,yenigun,3,1,130,5,2,17500
izmir,dikili,salimbey,3,1,160,35,2,25000
izmir,karabaglar,bahcelievler,2,1,110,30,5,15000
izmir,balcova,koruturk,2,1,110,38,0,27500
izmir,urla,zeytinalani,2,1,100,21,2,25000
izmir,bornova,erzene,2,1,100,28,2,13000
izmir,karabaglar,bahcelievler,2,1,90,35,3,15000
izmir,cesme,ismet_inonu,3,1,150,20,2,5000
izmir,konak,ismet_kaptan,1,1,60,0,5,25000
izmir,foca,ataturk,3,1,120,31,0,45000
izmir,karabaglar,bahcelievler,2,1,95,30,2,25000
izmir,menemen,ataturk,3,1,120,20,2,15000
izmir,menemen,85_yil_cumhuriyet,2,1,70,6,1,11000
izmir,konak,cimentepe,2,1,80,40,1,7500
izmir,selcuk,ataturk,2,1,75,20,3,18000
izmir,buca,akincilar,2,1,115,15,4,14500
izmir,seferihisar,hidirlik,2,1,100,11,2,25000
izmir,guzelbahce,siteler,2,1,100,45,3,32500
izmir,seferihisar,payamli,2,1,40,25,1,12000
izmir,dikili,cumhuriyet,3,1,80,16,2,30000
izmir,konak,alsancak,2,1,85,11,2,23000
izmir,foca,mustafa_kemal_ataturk,2,1,90,5,0,21000
izmir,karsiyaka,mavisehir,3,1,171,27,1,35000
izmir,karsiyaka,semikler,3,1,155,12,5,31000
izmir,bornova,evka_3,3,1,145,16,3,20000
izmir,dikili,candarli,2,1,60,3,1,20000
izmir,menemen,gazi_mustafa_kemal,1,1,52,0,3,9200
izmir,odemis,ocakli,2,1,110,30,5,8000
izmir,urla,denizli,3,1,90,40,2,40000
izmir,buca,buca_koop,3,1,130,25,5,15500
izmir,cesme,altinyunus,1,1,50,1,2,50000
izmir,narlidere,limanreis,2,1,80,25,2,22000
izmir,gaziemir,yesil,3,1,175,11,3,40000
izmir,bayrakli,sogukkuyu,2,1,80,2,2,20000
izmir,bornova,cinar,2,1,90,30,3,11000
izmir,karsiyaka,bahriye_ucok,3,1,100,35,2,18000
izmir,menemen,29_ekim,3,1,150,3,0,19000
izmir,buca,guven,3,1,160,15,3,25000
izmir,bayrakli,osmangazi,1,1,55,4,-1,14000
izmir,seferihisar,mersin_alani,1,1,75,1,2,20000
izmir,buca,yildiz,1,1,55,4,4,13000
izmir,bornova,barbaros,2,1,120,18,2,15000
izmir,konak,alsancak,2,1,110,35,3,25000
izmir,buca,yaylacik,1,1,65,1,1,10000
izmir,odemis,ataturk,2,1,120,5,3,20000
izmir,buca,hurriyet,2,1,80,5,1,15000
izmir,karabaglar,bahcelievler,3,1,140,35,4,20000
izmir,menemen,85_yil_cumhuriyet,2,1,70,5,3,14000
izmir,konak,cankaya,3,1,180,45,4,43000
izmir,odemis,cumhuriyet,2,1,81,30,1,9000
izmir,odemis,anafartalar,3,1,95,30,2,13000
izmir,guzelbahce,mustafa_kemal_pasa,2,1,100,1,0,45000
izmir,buca,ataturk,1,1,51,5,1,14500
izmir,odemis,anafartalar,3,1,160,15,3,17000
izmir,balcova,egitim,3,1,121,12,1,25000
izmir,bornova,kazimdirik,1,1,43,0,5,20000
izmir,buca,ataturk,1,1,55,4,5,12000
izmir,buca,efeler,3,1,150,11,5,22500
izmir,dikili,salimbey,3,1,115,5,1,16000
izmir,karsiyaka,nergiz,2,1,100,25,2,14000
izmir,cesme,16_eylul,1,1,45,4,0,50000
